	uner-name	uner-class	name	id
874	New York	Name-Location-GPE-GPE_Other	New_York	entity_2799343
875	Giuseppe Verdi	Name-Person-Name_Person	Giuseppe_Verdi	entity_12473853
882	Ivan Zajc	Name-Person-Name_Person	Ivan_Zajc	entity_10172214
883	Blagoje Bersa	Name-Person-Name_Person	Blagoje_Bersa	entity_6322715
884	Josip Hatze	Name-Person-Name_Person	Josip_Hatze	entity_6357383
885	Ivan Brkanović	Name-Person-Name_Person	Ivan_Brkanović	entity_8994294
886	Jakov Gotovac	Name-Person-Name_Person	Jakov_Gotovac	entity_2342022
887	Krešimir Baranović	Name-Person-Name_Person	Krešimir_Baranović	entity_9034802
888	Ivana Lang	Name-Person-Name_Person	Ivana_Lang	entity_9781255
889	Igor Kuljerić	Name-Person-Name_Person	Igor_Kuljerić	entity_8730949
890	Stevan Hristić	Name-Person-Name_Person	Stevan_Hristić	entity_13029443
893	Stanislav Binički	Name-Person-Name_Person	Stanislav_Binički	entity_8315281
895	Giacomo Puccini	Name-Person-Name_Person	Giacomo_Puccini	entity_8391523
897	Tosca	Name-Product-Art-Broadcast_Program	Tosca	entity_2450168
898	Madama Butterfly	Name-Product-Art-Broadcast_Program	Madama_Butterfly	entity_6787322
906	Wilhelm Schickard	Name-Person-Name_Person	Wilhelm_Schickard	entity_9234505
908	Charles Babbage	Name-Person-Name_Person	Charles_Babbage	entity_6507017
909	IBM	Name-Organization-Corporation-Company	IBM	entity_13301593
913	Auguste Comte	Name-Person-Name_Person	Auguste_Comte	entity_1478168
914	Émile Durkheim	Name-Person-Name_Person	Émile_Durkheim	entity_11997356
915	Herbert Spencer	Name-Person-Name_Person	Herbert_Spencer	entity_5750254
916	Philips	Name-Organization-Corporation-Company	Philips	entity_5552636
918	CMOS	Name-Organization-Corporation-Company	CMOS	entity_8265954
920	CD	Name-Product-Art-Music	CD	entity_6126299
923	ARPANET	Name-Product-Vehicle-Ship	ARPANET	entity_5659193
926	Internet Explorer	Name-Product-Art-Broadcast_Program	Internet_Explorer	entity_5375723
927	Google Chrome	Name-Product-Product_Other	Google_Chrome	entity_3442433
929	Gmail	Name-Product-Product_Other	Gmail	entity_7258231
932	Microsoft Office	Name-Product-Product_Other	Microsoft_Office	entity_2994250
934	Skype	Name-Product-Product_Other	Skype	entity_9338867
935	ICQ	Name-Product-Product_Other	ICQ	entity_5911089
936	Jimmy Wales	Name-Person-Name_Person	Jimmy_Wales	entity_4869626
937	MediaWiki	Name-Product-Product_Other	MediaWiki	entity_11183736
941	Roger Bacon	Name-Person-Name_Person	Roger_Bacon	entity_2559248
942	René Descartes	Name-Person-Name_Person	René_Descartes	entity_8205836
944	Giordano Bruno	Name-Person-Name_Person	Giordano_Bruno	entity_12198566
945	Robert Boyle	Name-Person-Name_Person	Robert_Boyle	entity_3393913
946	Christiaan Huygens	Name-Person-Name_Person	Christiaan_Huygens	entity_8993855
949	Jean le Rond d'Alembert	Name-Person-Name_Person	Jean_le_Rond_d'Alembert	entity_12741395
950	Daniel Bernoulli	Name-Person-Name_Person	Daniel_Bernoulli	entity_1403661
952	Charles François de Cisternay du Fay	Name-Person-Name_Person	Charles_François_de_Cisternay_du_Fay	entity_4683841
953	Benjamin Franklin	Name-Person-Name_Person	Benjamin_Franklin	entity_53228
956	John Dalton	Name-Person-Name_Person	John_Dalton	entity_3574470
959	Amedeo Avogadro	Name-Person-Name_Person	Amedeo_Avogadro	entity_9240265
961	William Herschel	Name-Person-Name_Person	William_Herschel	entity_56639
962	Johann Wilhelm Ritter	Name-Person-Name_Person	Johann_Wilhelm_Ritter	entity_8072587
964	William Crookes	Name-Person-Name_Person	William_Crookes	entity_8302205
967	Max von Laue	Name-Person-Name_Person	Max_von_Laue	entity_8208532
972	Frederick Soddy	Name-Person-Name_Person	Frederick_Soddy	entity_1835899
973	Wolfgang Pauli	Name-Person-Name_Person	Wolfgang_Pauli	entity_12127944
979	Otto Hahn	Name-Person-Name_Person	Otto_Hahn	entity_1660856
980	Lise Meitner	Name-Person-Name_Person	Lise_Meitner	entity_1398180
982	Bangladeš	Name-Location-GPE-GPE_Other	Bangladeš	entity_9536764
989	Werner Heisenberg	Name-Person-Name_Person	Werner_Heisenberg	entity_9124716
990	Erwin Schrödinger	Name-Person-Name_Person	Erwin_Schrödinger	entity_4311911
991	Felix Bloch	Name-Person-Name_Person	Felix_Bloch	entity_4347671
998	François Englert	Name-Person-Name_Person	François_Englert	entity_253756
1000	Peter Higgs	Name-Person-Name_Person	Peter_Higgs	entity_7092758
1003	Bratoljub Klaić	Name-Person-Name_Person	Bratoljub_Klaić	entity_674231
1007	Edmond Halley	Name-Person-Name_Person	Edmond_Halley	entity_5080481
1008	James Bradley	Name-Person-Name_Person	James_Bradley	entity_5965697
1012	Mars	Name-Location-Planet	Mars	entity_11711273
1013	Jupiter	Name-Location-GPE-City	Jupiter	entity_917506
1014	243 Ida	Name-Location-Planet	243_Ida	entity_4422735
1015	433 Eros	Name-Location-Planet	433_Eros	entity_6330459
1016	951 Gaspra	Name-Location-Planet	951_Gaspra	entity_13193548
1017	25143 Itokawa	Name-Location-Planet	25143_Itokawa	entity_6875830
1026	Miroslav Šutej	Name-Person-Name_Person	Miroslav_Šutej	entity_2255999
1028	Innsbruck	Name-Location-GPE-City	Innsbruck	entity_8552402
1031	Valpovo	Name-Location-GPE-City	Valpovo	entity_13454548
1047	Milovan Đilas	Name-Organization-Political_Organization-Political_Party	Milovan_Đilas	entity_8374370
1075	Robert Musil	Name-Person-Name_Person	Robert_Musil	entity_2355200
1076	Rainer Maria Rilke	Name-Person-Name_Person	Rainer_Maria_Rilke	entity_1308080
1077	Thomas Mann	Name-Person-Name_Person	Thomas_Mann	entity_7940905
1082	Paracelsus	Name-Person-Name_Person	Paracelsus	entity_10172862
1090	Nikša Ranjina	Name-Person-Name_Person	Nikša_Ranjina	entity_11798467
1096	Kotor	Name-Location-GPE-City	Kotor	entity_5596004
1097	Brist	Name-Location-GPE-City	Brist	entity_2127141
1099	Zaostrog	Name-Location-GPE-GPE_Other	Zaostrog	entity_6197197
1100	Filip Grabovac	Name-Person-Name_Person	Filip_Grabovac	entity_7922345
1104	Antun Vramec	Name-Person-Name_Person	Antun_Vramec	entity_8404317
1105	Pavao Ritter Vitezović	Name-Person-Name_Person	Pavao_Ritter_Vitezović	entity_13242267
1106	Novi Vinodolski	Name-Location-GPE-City	Novi_Vinodolski	entity_7510466
1113	Ladislav Pejačević	Name-Person-Name_Person	Ladislav_Pejačević	entity_699035
1114	Antun Vakanović	Name-Person-Name_Person	Antun_Vakanović	entity_2817462
1117	Gundulić	Name-Person-Name_Person	Gundulić	entity_10658450
1118	Antun Barac	Name-Person-Name_Person	Antun_Barac	entity_3756939
1121	Vrgorac	Name-Location-GPE-City	Vrgorac	entity_7911240
1132	Karlobag	Name-Location-GPE-GPE_Other	Karlobag	entity_12151256
1137	Aachen	Name-Location-GPE-City	Aachen	entity_8092143
1138	Srb	Name-Location-GPE-City	Srb	entity_12883322
1143	Marija Jurić Zagorka	Name-Person-Name_Person	Marija_Jurić_Zagorka	entity_751633
1146	Vinko Pribojević	Name-Person-Name_Person	Vinko_Pribojević	entity_5116291
1147	Nikola Nalješković	Name-Person-Name_Person	Nikola_Nalješković	entity_8402091
1148	Dinko Ranjina	Name-Person-Name_Person	Dinko_Ranjina	entity_13070994
1151	Mikša Pelegrinović	Name-Person-Name_Person	Mikša_Pelegrinović	entity_4501016
1155	Jakov Mikalja	Name-Person-Name_Person	Jakov_Mikalja	entity_8916123
1156	Šime Budinić	Name-Person-Name_Person	Šime_Budinić	entity_8441768
1158	Baltazar Adam Krčelić	Name-Person-Name_Person	Baltazar_Adam_Krčelić	entity_11510192
1159	Matija Petar Katančić	Name-Person-Name_Person	Matija_Petar_Katančić	entity_252893
1160	Tituš Brezovački	Name-Person-Name_Person	Tituš_Brezovački	entity_9117448
1161	Filip Lastrić	Name-Person-Name_Person	Filip_Lastrić	entity_4215427
1162	Dresden	Name-Location-GPE-City	Dresden	entity_11349812
1171	Josip Eugen Tomić	Name-Person-Name_Person	Josip_Eugen_Tomić	entity_4655546
1173	Janko Leskovar	Name-Person-Name_Person	Janko_Leskovar	entity_12309762
1178	Janko Polić Kamov	Name-Person-Name_Person	Janko_Polić_Kamov	entity_11770962
1186	Hrvatska revija	Name-Product-Printing-Magazine	Hrvatska_revija	entity_11460335
1189	Joža Horvat	Name-Person-Name_Person	Joža_Horvat	entity_7917627
1190	Vjekoslav Kaleb	Name-Person-Name_Person	Vjekoslav_Kaleb	entity_1578378
1191	Milan Begović	Name-Person-Name_Person	Milan_Begović	entity_5657998
1192	Josip Kosor	Name-Person-Name_Person	Josip_Kosor	entity_9583617
1193	Đuro Arnold	Name-Person-Name_Person	Đuro_Arnold	entity_12056976
1194	Viktor Car Emin	Name-Person-Name_Person	Viktor_Car_Emin	entity_8453263
1197	August Cesarec	Name-Person-Name_Person	August_Cesarec	entity_6142950
1198	Ulderiko Donadini	Name-Person-Name_Person	Ulderiko_Donadini	entity_9465529
1199	Slavko Kolar	Name-Person-Name_Person	Slavko_Kolar	entity_10995687
1200	Đuro Sudeta	Name-Person-Name_Person	Đuro_Sudeta	entity_12314633
1201	Ivo Kozarčanin	Name-Person-Name_Person	Ivo_Kozarčanin	entity_4541162
1202	Mile Budak	Name-Person-Name_Person	Mile_Budak	entity_8325311
1207	Viktor Vida	Name-Person-Name_Person	Viktor_Vida	entity_10914036
1208	Vladan Desnica	Name-Person-Name_Person	Vladan_Desnica	entity_6122215
1209	Ranko Marinković	Name-Person-Name_Person	Ranko_Marinković	entity_5030938
1213	Slobodan Novak	Name-Person-Name_Person	Slobodan_Novak	entity_4507170
1214	Antun Šoljan	Name-Person-Name_Person	Antun_Šoljan	entity_2502258
1218	Vlado Gotovac	Name-Person-Name_Person	Vlado_Gotovac	entity_9094894
1219	Ivan Kušan	Name-Person-Name_Person	Ivan_Kušan	entity_3529626
1221	Tomislav Ladan	Name-Person-Name_Person	Tomislav_Ladan	entity_5738027
1222	Predrag Matvejević	Name-Person-Name_Person	Predrag_Matvejević	entity_7171189
1223	Vitomir Lukić	Name-Person-Name_Person	Vitomir_Lukić	entity_3454729
1224	Miljenko Smoje	Name-Person-Name_Person	Miljenko_Smoje	entity_7913922
1226	Vjeran Zuppa	Name-Person-Name_Person	Vjeran_Zuppa	entity_4006449
1228	Slobodan Šnajder	Name-Person-Name_Person	Slobodan_Šnajder	entity_8630345
1234	Slavenka Drakulić	Name-Person-Name_Person	Slavenka_Drakulić	entity_13617516
1235	Julijana Matanović	Name-Person-Name_Person	Julijana_Matanović	entity_10516506
1236	Nikola Petković	Name-Person-Name_Person	Nikola_Petković	entity_20562536
1237	Miro Gavran	Name-Person-Name_Person	Miro_Gavran	entity_3874368
1238	Miljenko Jergović	Name-Person-Name_Person	Miljenko_Jergović	entity_13471273
1239	Zoran Ferić	Name-Person-Name_Person	Zoran_Ferić	entity_8555690
1241	Robert Perišić	Name-Person-Name_Person	Robert_Perišić	entity_7174409
1242	Viktor Žmegač	Name-Person-Name_Person	Viktor_Žmegač	entity_3614799
1243	Milivoj Solar	Name-Person-Name_Person	Milivoj_Solar	entity_11247193
1246	Enver Čolaković	Name-Person-Name_Person	Enver_Čolaković	entity_7942877
1247	Musa Ćazim Ćatić	Name-Person-Name_Person	Musa_Ćazim_Ćatić	entity_3574351
1248	Matija Divković	Name-Person-Name_Person	Matija_Divković	entity_6637797
1249	Mak Dizdar	Name-Person-Name_Person	Mak_Dizdar	entity_3074546
1250	Asaf Duraković	Name-Person-Name_Person	Asaf_Duraković	entity_7582231
1251	Fadil Hadžić	Name-Person-Name_Person	Fadil_Hadžić	entity_8468281
1252	Grgo Martić	Name-Person-Name_Person	Grgo_Martić	entity_11542621
1253	Matija Mažuranić	Name-Person-Name_Person	Matija_Mažuranić	entity_2509998
1254	Ahmed Muradbegović	Name-Person-Name_Person	Ahmed_Muradbegović	entity_10255631
1256	James Naismith	Name-Person-Name_Person	James_Naismith	entity_11492034
1261	Illinois	Name-Location-GPE-GPE_Other	Illinois	entity_4426802
1262	Indiana	Name-Location-GPE-GPE_Other	Indiana	entity_1032818
1263	Kentucky	Name-Location-GPE-GPE_Other	Kentucky	entity_6269179
1269	Bill Russell	Name-Person-Name_Person	Bill_Russell	entity_9642278
1277	Argentina	Name-Location-GPE-Country	Argentina	entity_8975122
1278	Portugal	Name-Person-Name_Person	Portugal	entity_12234619
1281	Steve Nash	Name-Person-Name_Person	Steve_Nash	entity_6378177
1282	Kobe Bryant	Name-Person-Name_Person	Kobe_Bryant	entity_7837162
1283	Dirk Nowitzki	Name-Person-Name_Person	Dirk_Nowitzki	entity_8717227
1285	Carmelo Anthony	Name-Person-Name_Person	Carmelo_Anthony	entity_6466925
1286	Nick Van Exel	Name-Person-Name_Person	Nick_Van_Exel	entity_13850422
1289	Spud Webb	Name-Person-Name_Person	Spud_Webb	entity_13865185
1290	Earl Boykins	Name-Person-Name_Person	Earl_Boykins	entity_37432
1292	Krapina	Name-Location-GPE-City	Krapina	entity_6757885
1297	Slunj	Name-Location-GPE-City	Slunj	entity_12458888
1313	Japan	Name-Person-Name_Person	Japan	entity_8320184
1315	Yersinia pestis	Name-Natural_Object-Living_Thing-Living_Thing_Other	Yersinia_pestis	entity_1638315
1319	Meningitis	Name-Disease	Meningitis	entity_9920473
1324	HIV	Name-Natural_Object-Living_Thing-Living_Thing_Other	HIV	entity_748374
1334	Diazepam	Name-Product-Drug-Substance	Diazepam	entity_20671282
1337	Connecticut	Name-Location-GPE-GPE_Other	Connecticut	entity_12591007
1339	Stjepan Babić	Name-Person-Name_Person	Stjepan_Babić	entity_2822313
1340	Božidar Finka	Name-Person-Name_Person	Božidar_Finka	entity_2924019
1342	Vladimir Anić	Name-Person-Name_Person	Vladimir_Anić	entity_2795708
1348	Esperanto	Name-Product-Language-National_Language	Esperanto	entity_9614388
1355	Kastav	Name-Location-GPE-City	Kastav	entity_11162953
1356	Viškovo	Name-Location-GPE-GPE_Other	Viškovo	entity_925629
1358	Kraljevica	Name-Location-GPE-City	Kraljevica	entity_4354769
1359	Klana	Name-Location-GPE-GPE_Other	Klana	entity_9184870
1372	Georges Clemenceau	Name-Person-Name_Person	Georges_Clemenceau	entity_9555055
1376	Riccardo Zanella	Name-Person-Name_Person	Riccardo_Zanella	entity_11353942
1380	Josipdol	Name-Location-GPE-City	Josipdol	entity_10774108
1381	Otočac	Name-Location-GPE-GPE_Other	Otočac	entity_10260567
1384	Čavle	Name-Location-GPE-GPE_Other	Čavle	entity_3441503
1385	Jelenje	Name-Location-GPE-GPE_Other	Jelenje	entity_9316054
1386	Luka Rijeka	Name-Organization-Corporation-Company	Luka_Rijeka	entity_2853342
1387	Učka	Name-Location-Geological_Region_Mountain	Učka	entity_9528931
1390	Salzburg	Name-Location-GPE-City	Salzburg	entity_5768894
1396	Marija Krucifiksa Kozulić	Name-Person-Name_Person	Marija_Krucifiksa_Kozulić	entity_9883976
1401	Mirza Džomba	Name-Person-Name_Person	Mirza_Džomba	entity_6261100
1402	Valter Matošević	Name-Person-Name_Person	Valter_Matošević	entity_12954153
1403	Alvaro Načinović	Name-Person-Name_Person	Alvaro_Načinović	entity_11075692
1404	Renato Sulić	Name-Person-Name_Person	Renato_Sulić	entity_401548
1405	Mateo Hrvatin	Name-Person-Name_Person	Mateo_Hrvatin	entity_7069711
1410	Davor Kus	Name-Person-Name_Person	Davor_Kus	entity_9983165
1412	Goran Vrbanc	Name-Person-Name_Person	Goran_Vrbanc	entity_10160990
1414	Snježana Pejčić	Name-Person-Name_Person	Snježana_Pejčić	entity_3826104
1416	Dario Knežević	Name-Person-Name_Person	Dario_Knežević	entity_12052372
1417	Igor Budan	Name-Person-Name_Person	Igor_Budan	entity_2624012
1418	Daniel Šarić	Name-Person-Name_Person	Daniel_Šarić	entity_8771435
1419	Mladen Mladenović	Name-Person-Name_Person	Mladen_Mladenović	entity_1630173
1420	Boško Balaban	Name-Person-Name_Person	Boško_Balaban	entity_13342982
1421	Mario Tokić	Name-Person-Name_Person	Mario_Tokić	entity_1856991
1423	Anas Sharbini	Name-Person-Name_Person	Anas_Sharbini	entity_11867007
1424	Damir Desnica	Name-Person-Name_Person	Damir_Desnica	entity_9108195
1425	Srećko Juričić	Name-Person-Name_Person	Srećko_Juričić	entity_13201623
1427	Petar Radaković	Name-Person-Name_Person	Petar_Radaković	entity_43285
1430	Nenad Gračan	Name-Person-Name_Person	Nenad_Gračan	entity_8739851
1432	Ulderico Sergo	Name-Person-Name_Person	Ulderico_Sergo	entity_9196241
1433	Pariz	Name-Location-GPE-City	Pariz	entity_6681635
1435	Loránd Eötvös	Name-Person-Name_Person	Loránd_Eötvös	entity_5278083
1436	Darmstadt	Name-Location-GPE-City	Darmstadt	entity_11282808
1437	Francis Bacon	Name-Person-Name_Person	Francis_Bacon	entity_5975200
1438	Louis de Broglie	Name-Person-Name_Person	Louis_de_Broglie	entity_11014951
1442	Timur	Name-Person-Name_Person	Timur	entity_10335339
1444	Samarkand	Name-Location-GPE-City	Samarkand	entity_12853906
1445	Augsburg	Name-Location-GPE-City	Augsburg	entity_13612711
1448	Madrid	Name-Location-GPE-City	Madrid	entity_7524092
1450	El Greco	Name-Person-Name_Person	El_Greco	entity_12868460
1454	Adolf Anderssen	Name-Person-Name_Person	Adolf_Anderssen	entity_3121630
1455	Wilhelm Steinitz	Name-Person-Name_Person	Wilhelm_Steinitz	entity_13459993
1456	Emanuel Lasker	Name-Person-Name_Person	Emanuel_Lasker	entity_12038047
1457	Viswanathan Anand	Name-Person-Name_Person	Viswanathan_Anand	entity_3745643
1458	Magnus Carlsen	Name-Person-Name_Person	Magnus_Carlsen	entity_18617796
1460	Zdenko Kožul	Name-Person-Name_Person	Zdenko_Kožul	entity_10692960
1462	Alojzije Janković	Name-Person-Name_Person	Alojzije_Janković	entity_13213571
1463	Višegrad	Name-Location-GPE-GPE_Other	Višegrad	entity_969129
1468	Berlin	Name-Location-GPE-City	Berlin	entity_10311759
1472	Aleksandar Stipčević	Name-Person-Name_Person	Aleksandar_Stipčević	entity_1041037
1479	Borisav Stanković	Name-Person-Name_Person	Borisav_Stanković	entity_11926784
1493	Hugo Pratt	Name-Person-Name_Person	Hugo_Pratt	entity_11244448
1497	Osamu Tezuka	Name-Person-Name_Person	Osamu_Tezuka	entity_3407371
1500	Wilhelm Busch	Name-Person-Name_Person	Wilhelm_Busch	entity_8375398
1501	Walt Disney	Name-Person-Name_Person	Walt_Disney	entity_13684966
1515	Edvin Biuković	Name-Person-Name_Person	Edvin_Biuković	entity_11222460
1516	Andrija Maurović	Name-Person-Name_Person	Andrija_Maurović	entity_9797753
1517	Darko Macan	Name-Person-Name_Person	Darko_Macan	entity_11153413
1518	Walter Neugebauer	Name-Person-Name_Person	Walter_Neugebauer	entity_10286515
1519	Igor Kordej	Name-Person-Name_Person	Igor_Kordej	entity_8808872
1521	Danijel Žeželj	Name-Person-Name_Person	Danijel_Žeželj	entity_2480475
1522	Batman	Name-Person-Fictional	Batman	entity_1315131
1546	Voltaire	Name-Person-Name_Person	Voltaire	entity_11221034
1548	Carl von Clausewitz	Name-Person-Name_Person	Carl_von_Clausewitz	entity_9440900
1551	Pluton	Name-Organization-Organization_Other	Pluton	entity_6625091
1552	Merkur	Name-Organization-Corporation-Company	Merkur	entity_12069471
1553	Saturn	Name-Location-Planet	Saturn	entity_4394980
1554	Uran	Name-Location-GPE-City	Uran	entity_3055912
1556	Venera 1	Name-Location-Astral_Body-Astral_Body_Other	Venera_1	event_1022095
1557	Mariner 2	Name-Location-Astral_Body-Astral_Body_Other	Mariner_2	event_1037386
1558	Zond 1	Name-Location-Astral_Body-Astral_Body_Other	Zond_1	event_989208
1559	Mariner 10	Name-Location-Astral_Body-Astral_Body_Other	Mariner_10	event_997244
1560	Venera 9	Name-Location-Astral_Body-Astral_Body_Other	Venera_9	event_1161594
1561	Venera 10	Name-Location-Astral_Body-Astral_Body_Other	Venera_10	event_1200307
1562	Vega	Name-Location-Astral_Body-Star	Vega	entity_20672364
1563	Pioneer 11	Name-Location-Astral_Body-Astral_Body_Other	Pioneer_11	event_997242
1564	Voyager 1	Name-Location-Astral_Body-Astral_Body_Other	Voyager_1	event_992896
1565	Voyager 2	Name-Location-Astral_Body-Astral_Body_Other	Voyager_2	event_992898
1567	Urbain Le Verrier	Name-Person-Name_Person	Urbain_Le_Verrier	entity_8883585
1573	Grenland	Name-Location-GPE-GPE_Other	Grenland	entity_8452904
1574	Svalbard	Name-Location-Geological_Region_Island	Svalbard	entity_2898963
1576	August	Time_TOP-Timex-Holiday	August	entity_11134012
1577	Tovarnik	Name-Location-GPE-GPE_Other	Tovarnik	entity_12269925
1582	Šabac	Name-Location-GPE-City	Šabac	entity_9143269
1585	Ljubo Wiesner	Name-Person-Name_Person	Ljubo_Wiesner	entity_5382630
1603	Tuzla	Name-Location-GPE-City	Tuzla	entity_11754625
1604	Zenica	Name-Location-GPE-City	Zenica	entity_4788025
